Datetime,Ticker,Open,High,Low,Close,Volume
1970-01-01 00:00:00.000000002,AAPL,,,,,
1970-01-01 00:00:00.000000003,AAPL,255.88499450683597,259.20001220703125,255.6300048828125,258.3999938964844,6569717.0
1970-01-01 00:00:00.000000004,AAPL,258.3999938964844,258.70001220703125,257.7301025390625,258.29998779296875,1457843.0
1970-01-01 00:00:00.000000005,AAPL,258.3599853515625,258.95001220703125,258.2699890136719,258.4599914550781,1210370.0
1970-01-01 00:00:00.000000006,AAPL,258.4700012207031,258.6199951171875,257.739990234375,258.0950012207031,915799.0
1970-01-01 00:00:00.000000007,AAPL,258.1400146484375,259.1199951171875,258.010009765625,258.8900146484375,1264115.0
1970-01-01 00:00:00.000000008,AAPL,258.9100036621094,259.8699951171875,258.4200134277344,258.9775085449219,2325593.0
1970-01-01 00:00:00.000000009,AAPL,258.8900146484375,259.56988525390625,258.42010498046875,258.8800048828125,1331709.0
1970-01-01 00:00:00.000000010,AAPL,258.8800048828125,258.989990234375,258.4599914550781,258.4800109863281,936030.0
1970-01-01 00:00:00.000000011,AAPL,258.4800109863281,258.82000732421875,258.0701904296875,258.6600036621094,955871.0
1970-01-01 00:00:00.000000012,AAPL,258.67999267578125,258.75,258.40008544921875,258.4599914550781,661299.0
1970-01-01 00:00:00.000000013,AAPL,258.45001220703125,258.9800109863281,258.45001220703125,258.864990234375,778286.0
1970-01-01 00:00:00.000000014,AAPL,258.8800048828125,259.7699890136719,258.8099975585937,259.5050048828125,1120099.0
1970-01-01 00:00:00.000000015,AAPL,259.489990234375,260.20001220703125,259.07000732421875,259.6000061035156,2662575.0
1970-01-01 00:00:00.000000016,AAPL,259.6137084960937,260.3800048828125,259.2099914550781,259.5849914550781,1613025.0
1970-01-01 00:00:00.000000017,AAPL,259.57000732421875,260.0599975585937,259.489990234375,259.70001220703125,874013.0
1970-01-01 00:00:00.000000018,AAPL,259.71990966796875,260.5299987792969,259.6099853515625,260.4700012207031,1030202.0
1970-01-01 00:00:00.000000019,AAPL,260.4700012207031,261.25,260.1272888183594,261.2099914550781,1419555.0
1970-01-01 00:00:00.000000020,AAPL,261.2099914550781,261.6300048828125,261.1300048828125,261.5799865722656,1208613.0
1970-01-01 00:00:00.000000021,AAPL,261.5799865722656,263.0498962402344,261.5199890136719,262.7099914550781,4391207.0
1970-01-01 00:00:00.000000022,AAPL,262.7099914550781,262.7799987792969,262.1700134277344,262.5199890136719,1268588.0
1970-01-01 00:00:00.000000023,AAPL,262.54998779296875,263.4700012207031,262.54998779296875,262.7699890136719,2031915.0
1970-01-01 00:00:00.000000024,AAPL,262.7900085449219,263.1400146484375,262.239990234375,263.1400146484375,1635669.0
1970-01-01 00:00:00.000000025,AAPL,263.1300048828125,263.489990234375,263.11041259765625,263.25,1176645.0
1970-01-01 00:00:00.000000026,AAPL,263.2699890136719,263.54998779296875,262.4599914550781,262.57000732421875,1378042.0
1970-01-01 00:00:00.000000027,AAPL,262.54998779296875,263.0899963378906,262.4175109863281,263.04998779296875,766822.0
1970-01-01 00:00:00.000000028,AAPL,263.07000732421875,263.54998779296875,262.8644104003906,263.42010498046875,957638.0
1970-01-01 00:00:00.000000029,AAPL,263.45001220703125,263.5899963378906,262.9100036621094,263.5487976074219,962460.0
1970-01-01 00:00:00.000000030,AAPL,263.54998779296875,264.3599853515625,263.42999267578125,264.20001220703125,1487527.0
1970-01-01 00:00:00.000000031,AAPL,264.2099914550781,264.375,263.6199951171875,264.04998779296875,1656975.0
1970-01-01 00:00:00.000000032,AAPL,264.0599975585937,264.0799865722656,263.04998779296875,263.3099975585937,1085954.0
1970-01-01 00:00:00.000000033,AAPL,263.3399963378906,263.7300109863281,263.0400085449219,263.4599914550781,1017701.0
1970-01-01 00:00:00.000000034,AAPL,263.4599914550781,264.2300109863281,263.4549865722656,263.6310119628906,1924808.0
1970-01-01 00:00:00.000000035,AAPL,263.6400146484375,263.9898986816406,263.04998779296875,263.11639404296875,983868.0
1970-01-01 00:00:00.000000036,AAPL,263.1000061035156,263.4700012207031,263.0299987792969,263.260009765625,1596013.0
1970-01-01 00:00:00.000000037,AAPL,263.2204895019531,263.2799987792969,262.8100891113281,263.07000732421875,672537.0
1970-01-01 00:00:00.000000038,AAPL,263.0299987792969,263.6499938964844,262.9599914550781,263.489990234375,652506.0
