Datetime,Ticker,Open,High,Low,Close,Volume
1970-01-01 00:00:00.000000002,NVDA,,,,,
1970-01-01 00:00:00.000000003,NVDA,183.07000732421875,183.38999938964844,181.75,182.05499267578125,11900912.0
1970-01-01 00:00:00.000000004,NVDA,182.0500030517578,183.1999969482422,181.72999572753903,183.0399932861328,3492674.0
1970-01-01 00:00:00.000000005,NVDA,183.0500030517578,183.25,182.5399932861328,182.69500732421875,2352950.0
1970-01-01 00:00:00.000000006,NVDA,182.6999969482422,183.17999267578125,182.47000122070312,182.99110412597656,2188386.0
1970-01-01 00:00:00.000000007,NVDA,182.9900054931641,183.1699981689453,182.6999969482422,182.889892578125,1996651.0
1970-01-01 00:00:00.000000008,NVDA,182.88510131835935,183.09500122070312,182.7100067138672,182.94000244140625,1753691.0
1970-01-01 00:00:00.000000009,NVDA,182.94700622558597,183.01600646972656,182.47999572753903,182.78460693359372,1822102.0
1970-01-01 00:00:00.000000010,NVDA,182.77999877929688,182.875,182.3000030517578,182.67770385742188,2004649.0
1970-01-01 00:00:00.000000011,NVDA,182.65499877929688,183.1199951171875,182.5,182.96519470214844,2158372.0
1970-01-01 00:00:00.000000012,NVDA,182.97000122070312,183.3600006103516,182.7400054931641,183.19500732421875,2048991.0
1970-01-01 00:00:00.000000013,NVDA,183.19000244140625,184.44000244140625,183.18499755859372,184.3498992919922,4311074.0
1970-01-01 00:00:00.000000014,NVDA,184.34500122070312,185.05499267578125,184.3300018310547,184.94400024414065,3711318.0
1970-01-01 00:00:00.000000015,NVDA,184.94000244140625,185.1999969482422,184.0249938964844,184.06149291992188,3657810.0
1970-01-01 00:00:00.000000016,NVDA,184.05999755859372,184.3000030517578,183.89480590820312,184.07000732421875,2352102.0
1970-01-01 00:00:00.000000017,NVDA,184.06039428710935,184.125,183.6999969482422,183.7899932861328,1910214.0
1970-01-01 00:00:00.000000018,NVDA,183.79969787597656,184.07000732421875,183.6201019287109,183.9900054931641,1750712.0
1970-01-01 00:00:00.000000019,NVDA,183.9850006103516,184.17999267578125,183.8999938964844,184.139892578125,1546078.0
1970-01-01 00:00:00.000000020,NVDA,184.13999938964844,184.1999969482422,183.8249969482422,183.9055938720703,1304023.0
1970-01-01 00:00:00.000000021,NVDA,183.91000366210935,183.97999572753903,183.4300994873047,183.4750061035156,1796420.0
1970-01-01 00:00:00.000000022,NVDA,183.4799041748047,184.02999877929688,183.43499755859372,183.63800048828125,1563207.0
1970-01-01 00:00:00.000000023,NVDA,183.6405029296875,183.92999267578125,183.2700958251953,183.31500244140625,1868539.0
1970-01-01 00:00:00.000000024,NVDA,183.30499267578125,183.53500366210935,183.25,183.32000732421875,1231517.0
1970-01-01 00:00:00.000000025,NVDA,183.32000732421875,183.375,183.1300048828125,183.30499267578125,1320797.0
1970-01-01 00:00:00.000000026,NVDA,183.30499267578125,183.7899932861328,183.2259979248047,183.78500366210935,1489011.0
1970-01-01 00:00:00.000000027,NVDA,183.77999877929688,183.8800048828125,183.6000061035156,183.66000366210935,1080304.0
1970-01-01 00:00:00.000000028,NVDA,183.6748046875,183.6750030517578,183.2404937744141,183.35499572753903,1171063.0
1970-01-01 00:00:00.000000029,NVDA,183.3600006103516,183.57000732421875,183.1499938964844,183.2899932861328,1114874.0
1970-01-01 00:00:00.000000030,NVDA,183.27999877929688,183.5500030517578,183.02999877929688,183.4600067138672,1394676.0
1970-01-01 00:00:00.000000031,NVDA,183.4600067138672,183.65499877929688,183.0800018310547,183.5399932861328,1467778.0
1970-01-01 00:00:00.000000032,NVDA,183.5399932861328,183.75,183.25010681152344,183.6251983642578,1053778.0
1970-01-01 00:00:00.000000033,NVDA,183.63499450683597,183.7100067138672,183.3314971923828,183.39990234375,775720.0
1970-01-01 00:00:00.000000034,NVDA,183.38999938964844,183.6499938964844,183.34500122070312,183.4600982666016,996219.0
1970-01-01 00:00:00.000000035,NVDA,183.47000122070312,183.55499267578125,183.3300018310547,183.40989685058597,754892.0
1970-01-01 00:00:00.000000036,NVDA,183.40499877929688,183.7100067138672,183.27999877929688,183.69000244140625,1002757.0
1970-01-01 00:00:00.000000037,NVDA,183.67999267578125,183.7899932861328,183.55999755859372,183.5601043701172,875654.0
1970-01-01 00:00:00.000000038,NVDA,183.5619964599609,183.82000732421875,183.50999450683597,183.80999755859372,868311.0
1970-01-01 00:00:00.000000039,NVDA,183.80999755859372,183.8509979248047,183.50999450683597,183.6699981689453,995382.0
1970-01-01 00:00:00.000000040,NVDA,183.6750030517578,183.72999572753903,183.47999572753903,183.69000244140625,778960.0
1970-01-01 00:00:00.000000041,NVDA,183.69500732421875,183.75999450683597,183.64010620117188,183.71560668945312,556716.0
1970-01-01 00:00:00.000000042,NVDA,183.71499633789065,183.9900054931641,183.63009643554688,183.9801025390625,842735.0
1970-01-01 00:00:00.000000043,NVDA,183.97999572753903,184.0200042724609,183.80499267578125,183.9900054931641,1087478.0
1970-01-01 00:00:00.000000044,NVDA,183.99989318847656,184.1300048828125,183.97000122070312,184.0749969482422,846732.0
