Datetime,Ticker,Open,High,Low,Close,Volume
1970-01-01 00:00:00.000000002,TSLA,,,,,
1970-01-01 00:00:00.000000003,TSLA,437.8900146484375,437.9425048828125,434.17230224609375,434.4599914550781,3796742.0
1970-01-01 00:00:00.000000004,TSLA,434.3109130859375,434.8500061035156,432.3299865722656,433.66400146484375,660079.0
1970-01-01 00:00:00.000000005,TSLA,433.55999755859375,433.95159912109375,430.8999938964844,431.5199890136719,645475.0
1970-01-01 00:00:00.000000006,TSLA,431.5499877929688,431.6000061035156,428.2900085449219,428.5754089355469,801810.0
1970-01-01 00:00:00.000000007,TSLA,428.5499877929688,429.989990234375,427.5499877929688,429.8171997070313,660835.0
1970-01-01 00:00:00.000000008,TSLA,429.8499145507813,431.6199951171875,429.4400939941406,429.5499877929688,560683.0
1970-01-01 00:00:00.000000009,TSLA,429.5750122070313,430.0,424.7000122070313,425.2999877929688,981761.0
1970-01-01 00:00:00.000000010,TSLA,425.2900085449219,426.4599914550781,425.0499877929688,426.0700073242188,521694.0
1970-01-01 00:00:00.000000011,TSLA,426.1199951171875,427.7699890136719,424.4800109863281,426.0499877929688,658039.0
1970-01-01 00:00:00.000000012,TSLA,426.05999755859375,427.4599914550781,425.4700012207031,426.010009765625,403760.0
1970-01-01 00:00:00.000000013,TSLA,426.0400085449219,428.4498901367188,424.7999877929688,427.6000061035156,587021.0
1970-01-01 00:00:00.000000014,TSLA,427.5799865722656,430.3299865722656,427.5499877929688,430.1499938964844,534119.0
1970-01-01 00:00:00.000000015,TSLA,430.1814880371094,431.5199890136719,430.0700073242188,430.7702941894531,524071.0
1970-01-01 00:00:00.000000016,TSLA,430.7699890136719,431.05999755859375,428.3301086425781,428.93499755859375,467520.0
1970-01-01 00:00:00.000000017,TSLA,428.9249877929688,430.5,428.7099914550781,428.885009765625,330427.0
1970-01-01 00:00:00.000000018,TSLA,428.85198974609375,429.8900146484375,428.0,428.9100036621094,331993.0
1970-01-01 00:00:00.000000019,TSLA,428.8599853515625,429.1900024414063,425.6600036621094,425.7699890136719,423627.0
1970-01-01 00:00:00.000000020,TSLA,425.7688903808594,427.1900024414063,425.3299865722656,426.139892578125,367995.0
1970-01-01 00:00:00.000000021,TSLA,426.0650024414063,427.760009765625,425.9100036621094,426.864990234375,336254.0
1970-01-01 00:00:00.000000022,TSLA,426.8999938964844,427.4700012207031,426.0199890136719,426.5899963378906,238723.0
1970-01-01 00:00:00.000000023,TSLA,426.5400085449219,427.27349853515625,424.6600036621094,425.6400146484375,428423.0
