Datetime,Ticker,Open,High,Low,Close,Volume
1970-01-01 00:00:00.000000002,ETH-USD,,,,,
1970-01-01 00:00:00.000000003,ETH-USD,3907.58251953125,3907.58251953125,3902.5712890625,3902.5712890625,0.0
1970-01-01 00:00:00.000000004,ETH-USD,3903.067138671875,3903.067138671875,3897.721923828125,3897.840576171875,154023936.0
1970-01-01 00:00:00.000000005,ETH-USD,3897.611083984375,3898.281982421875,3896.40283203125,3896.40283203125,43036672.0
1970-01-01 00:00:00.000000006,ETH-USD,3897.521484375,3897.7236328125,3897.062744140625,3897.31982421875,45291520.0
1970-01-01 00:00:00.000000007,ETH-USD,3898.057373046875,3898.30419921875,3896.935791015625,3898.30419921875,19017728.0
1970-01-01 00:00:00.000000008,ETH-USD,3898.870849609375,3900.52978515625,3898.231689453125,3898.231689453125,819552256.0
1970-01-01 00:00:00.000000009,ETH-USD,3896.393798828125,3896.393798828125,3891.372314453125,3891.372314453125,0.0
1970-01-01 00:00:00.000000010,ETH-USD,3891.623291015625,3891.623291015625,3889.9560546875,3889.9560546875,6643712.0
1970-01-01 00:00:00.000000011,ETH-USD,3890.449462890625,3890.449462890625,3888.8642578125,3888.8642578125,11001856.0
1970-01-01 00:00:00.000000012,ETH-USD,3888.37158203125,3889.574951171875,3888.37158203125,3889.281005859375,30763008.0
1970-01-01 00:00:00.000000013,ETH-USD,3888.27783203125,3888.27783203125,3886.80908203125,3887.5732421875,9136128.0
1970-01-01 00:00:00.000000014,ETH-USD,3887.156005859375,3887.156005859375,3879.45556640625,3879.45556640625,39927808.0
1970-01-01 00:00:00.000000015,ETH-USD,3880.701416015625,3884.48486328125,3880.701416015625,3882.935791015625,36974592.0
1970-01-01 00:00:00.000000016,ETH-USD,3881.655517578125,3882.825439453125,3880.720703125,3882.825439453125,11560960.0
1970-01-01 00:00:00.000000017,ETH-USD,3879.428466796875,3879.428466796875,3877.03369140625,3877.03369140625,39577600.0
1970-01-01 00:00:00.000000018,ETH-USD,3877.91748046875,3882.298828125,3877.91748046875,3881.709228515625,0.0
1970-01-01 00:00:00.000000019,ETH-USD,3881.80712890625,3881.80712890625,3879.84130859375,3879.84130859375,641275904.0
1970-01-01 00:00:00.000000020,ETH-USD,3884.001708984375,3884.943359375,3883.76953125,3884.943359375,0.0
1970-01-01 00:00:00.000000021,ETH-USD,3887.098388671875,3887.098388671875,3885.247314453125,3886.6416015625,0.0
