Datetime,Ticker,Open,High,Low,Close,Volume
1970-01-01 00:00:00.000000002,BTC-USD,,,,,
1970-01-01 00:00:00.000000003,BTC-USD,107050.234375,107050.234375,107035.6875,107035.6875,0.0
1970-01-01 00:00:00.000000004,BTC-USD,107004.3984375,107004.3984375,107004.3984375,107004.3984375,1367048192.0
1970-01-01 00:00:00.000000005,BTC-USD,107011.7890625,107012.703125,107011.7890625,107012.703125,14239744.0
1970-01-01 00:00:00.000000006,BTC-USD,106943.0234375,106943.0234375,106943.0234375,106943.0234375,4560896.0
1970-01-01 00:00:00.000000007,BTC-USD,106941.6640625,106945.9453125,106941.6640625,106945.9453125,145217536.0
1970-01-01 00:00:00.000000008,BTC-USD,106921.6953125,106921.6953125,106921.6953125,106921.6953125,0.0
1970-01-01 00:00:00.000000009,BTC-USD,106888.9609375,106888.9609375,106877.7109375,106877.7109375,1502924800.0
1970-01-01 00:00:00.000000010,BTC-USD,106846.7578125,106893.8515625,106846.7578125,106893.8515625,1488500736.0
1970-01-01 00:00:00.000000011,BTC-USD,106877.5234375,106877.5234375,106877.5234375,106877.5234375,0.0
1970-01-01 00:00:00.000000012,BTC-USD,106877.984375,106891.5625,106877.984375,106891.5625,1415761920.0
1970-01-01 00:00:00.000000013,BTC-USD,106915.78125,106915.78125,106903.2109375,106903.2109375,1289250816.0
1970-01-01 00:00:00.000000014,BTC-USD,106886.8125,106886.8125,106883.0078125,106883.0078125,0.0
1970-01-01 00:00:00.000000015,BTC-USD,106903.2890625,106915.234375,106903.2890625,106915.234375,0.0
1970-01-01 00:00:00.000000016,BTC-USD,106948.8828125,106948.8828125,106941.484375,106941.484375,805722112.0
1970-01-01 00:00:00.000000017,BTC-USD,106927.5625,106927.5625,106926.4375,106926.4375,867194880.0
1970-01-01 00:00:00.000000018,BTC-USD,106900.25,106900.25,106900.25,106900.25,0.0
1970-01-01 00:00:00.000000019,BTC-USD,106849.8984375,106849.8984375,106849.8984375,106849.8984375,0.0
1970-01-01 00:00:00.000000020,BTC-USD,106842.265625,106847.8828125,106842.265625,106847.8828125,0.0
1970-01-01 00:00:00.000000021,BTC-USD,106832.359375,106832.359375,106832.359375,106832.359375,0.0
1970-01-01 00:00:00.000000022,BTC-USD,106836.96875,106836.96875,106836.8203125,106836.8203125,24899584.0
1970-01-01 00:00:00.000000023,BTC-USD,106828.8125,106852.9296875,106828.8125,106852.9296875,11161600.0
1970-01-01 00:00:00.000000024,BTC-USD,106825.421875,106825.421875,106825.421875,106825.421875,0.0
1970-01-01 00:00:00.000000025,BTC-USD,106820.484375,106821.28125,106820.484375,106821.28125,0.0
1970-01-01 00:00:00.000000026,BTC-USD,106835.3125,106835.3125,106827.1328125,106827.1328125,0.0
1970-01-01 00:00:00.000000027,BTC-USD,106827.859375,106827.859375,106820.8984375,106820.8984375,0.0
1970-01-01 00:00:00.000000028,BTC-USD,106824.921875,106826.6171875,106824.921875,106826.6171875,837826560.0
1970-01-01 00:00:00.000000029,BTC-USD,106801.8203125,106801.8203125,106781.2578125,106781.2578125,851556352.0
1970-01-01 00:00:00.000000030,BTC-USD,106793.4921875,106803.234375,106793.4921875,106803.234375,0.0
1970-01-01 00:00:00.000000031,BTC-USD,106624.8125,106624.8125,106624.8125,106624.8125,805867520.0
1970-01-01 00:00:00.000000032,BTC-USD,106627.5859375,106627.5859375,106627.5859375,106627.5859375,0.0
