Datetime,Open,High,Low,Close,Volume,returns,rolling_volatility,rolling_volume,momentum
2025-11-24 13:43:00+00:00,272.35,272.3981,272.35,272.3981,678,0.00017514202292345793,0.0005734368046643322,19438.066666666666,0.04770000000002028
2025-11-24 13:44:00+00:00,272.31,272.35,272.29,272.35,2623,-0.00017657979259022571,0.0005493017918972065,19476.95,-0.04809999999997672
2025-11-24 13:45:00+00:00,272.4,272.4,272.4,272.4,1416,0.00018358729575895794,0.0005461245631355776,19497.516666666666,0.049999999999954525
2025-11-24 13:46:00+00:00,272.33,272.33,272.23,272.23,3533,-0.0006240822320116024,0.0005525204452248578,19551.45,-0.16999999999995907
2025-11-24 13:47:00+00:00,272.16,272.16,272.16,272.16,1053,-0.00025713551041395277,0.0005533064724028287,19560.966666666667,-0.06999999999999318
2025-11-24 13:48:00+00:00,272.01,272.0183,271.92,272.0,4982,-0.0005878894767784582,0.0005590257820446952,19638.583333333332,-0.160000000000025
2025-11-24 13:49:00+00:00,272.0,272.0,271.7664,271.7664,1228,-0.0008588235294118007,0.0005703400351184006,19655.15,-0.233600000000024
2025-11-24 13:50:00+00:00,271.9,271.9,271.8125,271.8125,852,0.00016963097719235876,0.000569642600143362,19635.916666666668,0.04610000000002401
2025-11-24 13:51:00+00:00,271.9554,272.0,271.9554,271.99,650,0.0006530236836055359,0.0005747669831058611,19637.2,0.1775000000000091
2025-11-24 13:52:00+00:00,271.7733,271.91,271.7733,271.91,1689,-0.0002941284606050587,0.0005739967858799119,19656.866666666665,-0.07999999999998408
2025-11-24 13:53:00+00:00,271.91,271.95,271.85,271.85,826,-0.0002206612482071879,0.0005748075052603056,19631.216666666667,-0.060000000000002274
2025-11-24 13:54:00+00:00,271.88,271.89,271.88,271.89,889,0.000147139966893306,0.0005673278762879666,19628.0,0.03999999999996362
2025-11-24 13:55:00+00:00,271.77,271.91,271.77,271.86,1070,-0.00011033873993149257,0.0005672415362658967,19628.533333333333,-0.029999999999972715
2025-11-24 13:56:00+00:00,271.92,271.95,271.9,271.9,641,0.00014713455455006574,0.000567241352383458,19629.433333333334,0.03999999999996362
2025-11-24 13:57:00+00:00,271.87,271.87,271.87,271.87,939,-0.00011033468186827378,0.00056534254226056,19637.283333333333,-0.029999999999972715
2025-11-24 13:58:00+00:00,271.93,271.98,271.93,271.98,954,0.000404605142163561,0.0005673792475053319,19648.133333333335,0.11000000000001364
2025-11-24 13:59:00+00:00,272.0,272.0,271.92,271.92,603,-0.00022060445620997182,0.0005673779973218421,19654.033333333333,-0.060000000000002274
2025-11-24 14:00:00+00:00,271.99,272.0,271.9,271.95,786,0.00011032656663712004,0.0005656223005096987,19649.633333333335,0.029999999999972715
2025-11-24 14:02:00+00:00,272.02,272.04,271.77,271.91,12512,-0.0001470858613714654,0.0005630987748286736,19830.9,-0.03999999999996362
2025-11-24 14:04:00+00:00,272.1538,272.1538,272.1538,272.1538,579,0.0008966202052147487,0.0005748354694853236,19793.416666666668,0.2437999999999647
2025-11-24 14:05:00+00:00,272.1501,272.19,272.1,272.14,2645,-5.070662250539204e-05,0.000567001296868208,19833.25,-0.013800000000003365
2025-11-24 14:06:00+00:00,272.22,272.273,272.22,272.273,965,0.0004887190416698051,0.0005699431829673594,19833.966666666667,0.1330000000000382
2025-11-24 14:08:00+00:00,272.29,272.37,272.24,272.31,5587,0.0001358930191388552,0.0004894056755520662,1609.95,0.03699999999997772
2025-11-24 14:09:00+00:00,272.35,272.4699,272.33,272.33,3115,7.344570526224281e-05,0.00035788928516041667,1643.1333333333334,0.01999999999998181
2025-11-24 14:10:00+00:00,272.37,272.46,272.36,272.37,1520,0.00014688062277401492,0.0003582323511602034,1587.65,0.040000000000020464
2025-11-24 14:11:00+00:00,272.4425,272.47,272.37,272.47,1292,0.0003671476300621812,0.0003560713756951891,1535.3833333333334,0.10000000000002274
2025-11-24 14:12:00+00:00,272.4,272.45,272.33,272.33,2831,-0.0005138180350131583,0.00036305040826359694,1562.0833333333333,-0.1400000000000432
2025-11-24 14:13:00+00:00,272.38,272.46,272.06,272.06,1759,-0.000991444203723324,0.00038319691831817295,1559.3,-0.2699999999999818
2025-11-24 14:14:00+00:00,272.34,272.34,272.25,272.25,1127,0.0006983753583769126,0.0003935133395338185,1566.95,0.18999999999999773
2025-11-24 14:15:00+00:00,272.3,272.3,272.12,272.3,4810,0.00018365472910941705,0.000384553954019829,1623.2166666666667,0.05000000000001137
2025-11-24 14:16:00+00:00,272.22,272.28,272.22,272.28,601,-7.344840249734474e-05,0.00038462953673555514,1595.5666666666666,-0.020000000000038654
2025-11-24 14:17:00+00:00,272.33,272.4,272.3,272.39,1395,0.0004039958865873494,0.0003874060897591994,1577.2166666666667,0.11000000000001364
2025-11-24 14:18:00+00:00,272.21,272.26,272.1525,272.26,982,-0.0004772568743345307,0.0003894910346443653,1576.7333333333333,-0.12999999999999545
2025-11-24 14:19:00+00:00,272.26,272.26,272.25,272.25,1665,-3.6729596708973133e-05,0.0003894112358813669,1576.4333333333334,-0.009999999999990905
2025-11-24 14:20:00+00:00,272.14,272.2816,272.05,272.14,2022,-0.00040404040404040664,0.00039265018532976827,1603.4,-0.11000000000001364
2025-11-24 14:21:00+00:00,272.05,272.2,272.05,272.2,373,0.00022047475564046515,0.00039379871436828767,1591.9166666666667,0.060000000000002274
2025-11-24 14:22:00+00:00,272.1,272.1,272.1,272.1,654,-0.0003673769287287909,0.0003964491821501569,1590.1166666666666,-0.0999999999999659
2025-11-24 14:23:00+00:00,272.1077,272.1077,271.95,272.02,5215,-0.0002940095553106703,0.0003966000990233641,1671.8666666666666,-0.08000000000004093
2025-11-24 14:24:00+00:00,271.8,271.94,271.7,271.7,5651,-0.0011763840894051247,0.0004214758329770149,1755.0833333333333,-0.3199999999999932
2025-11-24 14:25:00+00:00,271.7,271.7,271.15,271.5,31181,-0.0007361059992638808,0.0004309960103312989,2263.05,-0.19999999999998863
2025-11-24 14:26:00+00:00,271.5,271.6548,271.5,271.55,21289,0.0001841620626150675,0.0004318390680170409,2611.7833333333333,0.05000000000001137
2025-11-24 14:27:00+00:00,271.5,271.73,270.75,271.11,20056,-0.0016203277481127154,0.0004771945862005079,2939.8166666666666,-0.4399999999999977
2025-11-24 14:28:00+00:00,270.92,271.13,270.83,271.0988,19113,-4.131164471998794e-05,0.0004760710159609606,3246.9,-0.011200000000030741
2025-11-24 14:29:00+00:00,270.9,271.13,270.86,271.12,14906,7.82002723731523e-05,0.00047240344123426585,3446.6833333333334,0.021200000000021646
2025-11-24 14:30:00+00:00,271.15,273.6699,270.9,273.21,1197189,0.007708763647093386,0.0011092795733726106,23357.95,2.089999999999975
2025-11-24 14:31:00+00:00,273.21,274.259,273.17,273.9848,353134,0.0028359137659677014,0.0011662664494812853,29197.883333333335,0.7748000000000275
2025-11-24 14:32:00+00:00,273.995,274.82,273.95,274.605,291048,0.0022636292232269817,0.0011994829796935806,34032.75,0.6202000000000112
2025-11-24 14:33:00+00:00,274.66,275.135,274.558,275.06,496282,0.0016569254019409563,0.0012156116645385712,42295.15,0.4549999999999841
2025-11-24 14:34:00+00:00,275.02,275.42,274.7625,275.05,270134,-3.635570421001155e-05,0.0012157672224404556,46785.96666666667,-0.009999999999990905
2025-11-24 14:35:00+00:00,275.05,275.87,275.0474,275.3251,281154,0.00100018178512995,0.0012206639863318871,51422.55,0.275100000000009
2025-11-24 14:36:00+00:00,275.34,275.92,275.0001,275.5,206149,0.0006352490201582128,0.0012210594385958626,54846.2,0.17489999999997963
2025-11-24 14:37:00+00:00,275.5001,275.607,274.79,275.0688,228235,-0.0015651542649727235,0.001236123724589222,58634.9,-0.4311999999999898
2025-11-24 14:38:00+00:00,275.07,275.53,274.84,274.94,153205,-0.0004682464896055283,0.0012377244474583097,61183.4,-0.12880000000001246
2025-11-24 14:39:00+00:00,274.98,275.4145,274.92,275.07,145577,0.00047283043573131955,0.0012375515501782935,63598.21666666667,0.12999999999999545
2025-11-24 14:40:00+00:00,275.13,275.27,274.74,274.8565,175724,-0.0007761660668194059,0.0012402337581042951,66504.41666666667,-0.21350000000001046
2025-11-24 14:41:00+00:00,274.87,275.15,274.57,275.06,128810,0.0007403863470576422,0.00124249560182044,68643.36666666667,0.20350000000001955
2025-11-24 14:42:00+00:00,275.1269,275.1269,274.55,274.8825,93993,-0.0006453137497273165,0.0012422547909504056,70192.1,-0.1775000000000091
2025-11-24 14:43:00+00:00,274.92,275.16,274.71,274.71,145916,-0.0006275408583668041,0.0012462518059483346,72611.78333333334,-0.17250000000001364
2025-11-24 14:44:00+00:00,274.71,274.82,274.3901,274.75,124959,0.0001456080958102124,0.0012457012382637307,74684.21666666666,0.040000000000020464
2025-11-24 14:45:00+00:00,274.72,274.745,274.27,274.5,156459,-0.0009099181073702889,0.0012511606769122405,77287.08333333333,-0.25
2025-11-24 14:46:00+00:00,274.46,274.54,274.0701,274.095,93795,-0.0014754098360654222,0.0012682206735761092,78839.03333333334,-0.4049999999999727
2025-11-24 14:47:00+00:00,274.1499,274.6092,274.08,274.575,99574,0.0017512176435177107,0.0012852893596659548,80454.88333333333,0.47999999999996135
2025-11-24 14:48:00+00:00,274.56,274.58,274.1,274.12,99978,-0.0016571064372210564,0.0013059461247492152,82097.58333333333,-0.4549999999999841
2025-11-24 14:49:00+00:00,274.135,274.21,273.98,274.1456,136783,9.338975631112412e-05,0.0013024302102058554,84318.41666666667,0.02559999999999718
2025-11-24 14:50:00+00:00,274.16,274.18,273.6222,273.6899,227309,-0.001662255385459277,0.0013217732866180297,88089.35,-0.4556999999999789
2025-11-24 14:51:00+00:00,273.65,273.9488,273.48,273.8373,223937,0.000538565727123963,0.0013199182222586362,91738.6,0.14740000000000464
2025-11-24 14:52:00+00:00,273.885,274.14,273.75,274.0966,102615,0.0009469126375405423,0.0013179675246255055,93428.38333333333,0.2592999999999961
2025-11-24 14:53:00+00:00,274.06,274.0662,273.59,273.68,83824,-0.0015199021075051888,0.0013353267542686627,94811.25,-0.41660000000001673
2025-11-24 14:54:00+00:00,273.65,273.7953,273.53,273.5425,70768,-0.0005024115755626335,0.0013357675868999976,95979.88333333333,-0.13749999999998863
2025-11-24 14:55:00+00:00,273.53,273.68,273.35,273.53,114719,-4.5696738167011475e-05,0.0013349233810795117,97863.71666666666,-0.012500000000045475
2025-11-24 14:56:00+00:00,273.56,273.61,273.1,273.145,116531,-0.0014075238547873736,0.0013484784350785597,99792.13333333333,-0.3849999999999909
2025-11-24 14:57:00+00:00,273.155,273.28,273.01,273.075,128073,-0.0002562741401087587,0.001349144062916065,101911.86666666667,-0.06999999999999318
2025-11-24 14:58:00+00:00,273.075,273.32,272.95,273.0,149324,-0.00027464982147762385,0.0013496899431682187,104382.76666666666,-0.07499999999998863
2025-11-24 14:59:00+00:00,272.97,273.6718,272.76,273.505,334675,0.0018498168498168877,0.00136908616946171,109950.0,0.5049999999999955
2025-11-24 15:00:00+00:00,273.48,273.8,273.27,273.37,302570,-0.0004935924388950186,0.001370972243411704,114977.18333333333,-0.1349999999999909
2025-11-24 15:01:00+00:00,273.4,273.51,273.2,273.45,60753,0.00029264366975145784,0.0013706165655132674,115973.83333333333,0.07999999999998408
2025-11-24 15:02:00+00:00,273.4705,273.75,273.28,273.3114,92242,-0.0005068568294021025,0.0013722160126120788,117501.15,-0.13859999999999673
2025-11-24 15:03:00+00:00,273.31,273.33,273.065,273.13,74807,-0.0006637117954099159,0.0013756176306506467,118734.83333333333,-0.18139999999999645
